employeeID ,firstName,lastName,gender,jobID ,companyID ,distanceFromHome ,yearsAtCompany ,yearsSinceLastPromotion ,yearsWithCurrManager 
588,Izabella,ROBLES,F,1173,3684,19,21,5,10
589,Kinley,SALINAS,F,3026,3906,24,1,0,0
590,Conner,YATES,M,2122,4659,21,2,2,2
591,Travis,LINDSEY,M,904,5504,5,32,6,9
592,Daleyza,LLOYD,F,352,259,16,12,11,11
593,Kylee,MARSH,F,2819,1705,2,18,0,13
594,Knox,MCBRIDE,M,3862,410,2,17,15,14
595,Jayla,OWEN,F,1090,337,11,21,2,8
596,Raymond,SOLIS,M,3310,1187,9,2,2,2
597,Katelyn,PHAM,F,3574,1277,7,9,1,1
598,Peyton,LANG,M,4058,1305,15,8,7,7
599,Devin,PRATT,M,4510,3242,6,15,0,9
600,Felix,LARA,M,5274,2517,5,6,0,4
601,Jayceon,BROCK,M,1104,5579,16,6,0,4
602,Collin,BALLARD,M,2207,3444,8,15,6,12
603,Amari,TRUJILLO,M,5231,2274,7,1,0,0
604,Erick,SHAFFER,M,762,4214,2,3,1,2
605,Cash,DRAKE,M,2610,5057,2,1,0,0
606,Juliet,ROMAN,F,4712,2756,10,1,0,0
607,Jaiden,AGUIRRE,M,4438,2686,9,2,2,2
608,Fernando,MORTON,M,156,3961,5,8,7,7
609,Cristian,STOKES,M,4210,4095,1,4,0,1
610,Josue,LAMB,M,1332,2950,2,7,7,5
611,Keegan,PACHECO,M,206,1738,3,5,1,3
612,Garrett,PATRICK,M,1355,3627,2,2,2,2
613,Rhett,COCHRAN,M,2510,2380,5,9,7,0
614,Ricardo,SHEPHERD,M,1801,4656,1,5,0,3
615,Martin,CAIN,M,1019,150,4,14,7,8
616,Reid,BURNETT,M,2856,4940,2,9,6,2
617,Seth,HESS,M,3331,1140,25,1,0,0
618,Maggie,LI,F,3665,431,8,2,0,2
619,Dakota,CERVANTES,F,3698,30,1,1,1,0
620,Delaney,OLSEN,F,5109,223,12,16,1,7
621,Brynlee,BRIGGS,F,4312,812,23,10,2,7
622,Andre,OCHOA,M,907,3044,19,10,1,9
623,Keira,CABRERA,F,4859,3433,5,5,1,3
624,Camille,VELASQUEZ,F,3548,3323,8,6,0,2
625,Cesar,MONTOYA,M,4307,4951,1,10,0,8
626,Titus,ROTH,M,2028,4016,5,19,1,9
627,Leila,MEYERS,F,37,3235,1,11,11,1
628,Mckenna,CARDENAS,F,4612,1877,11,3,1,2
629,Aniyah,FUENTES,F,1163,3862,23,3,1,2
630,Donovan,WEISS,M,5448,1039,1,8,1,7
631,Manuel,HOOVER,M,4286,224,18,20,3,6
632,Mario,WILKINS,M,5560,1489,23,3,1,2
633,Caiden,NICHOLSON,M,585,4980,7,8,4,7
634,Adriel,UNDERWOOD,M,1986,4613,1,13,3,8
635,Kyler,SHORT,M,3643,2051,1,4,2,2
636,Noelle,CARSON,F,1219,3147,29,6,0,4
637,Josie,MORROW,F,2925,1302,7,1,0,0
638,Jennifer,COLON,F,1833,5008,25,7,5,6
639,Melissa,HOLLOWAY,F,2267,2253,8,1,0,0
640,Milo,SUMMERS,M,441,2893,8,2,2,2
641,Archer,BRYAN,M,3176,3401,11,22,13,7
642,Gabriela,PETERSEN,F,2139,3550,7,1,0,0
643,Allie,MCKENZIE,F,5319,6,1,0,0,0
644,Eloise,SERRANO,F,4760,1219,9,3,0,2
645,Jeffrey,WILCOX,M,2216,999,1,0,0,0
646,Holden,CAREY,M,1806,5510,2,5,2,1
647,Arthur,CLAYTON,M,1139,1358,1,15,4,12
648,Cassidy,POOLE,F,5612,2266,1,8,4,0
649,Jacqueline,CALDERON,F,2100,5162,6,8,2,7
650,Brynn,GALLEGOS,F,3517,3524,8,7,1,7
651,Karson,GREER,M,3264,5529,1,9,1,7
652,Sawyer,RIVAS,F,2629,2424,6,12,4,9
653,Rafael,GUERRA,M,1288,1229,7,1,0,0
654,Evangeline,DECKER,F,3344,1446,5,8,0,1
655,Jordan,COLLIER,F,199,633,1,18,11,5
656,Paris,WALL,F,2433,2977,1,20,4,9
657,Shane,WHITAKER,M,4699,995,1,2,2,2
658,Lane,BASS,M,2747,5134,6,5,0,3
659,Louis,FLOWERS,M,2073,184,1,11,0,9
660,Angelo,DAVENPORT,M,3470,3051,7,2,2,2
661,Olive,CONLEY,F,1621,339,2,5,0,4
662,Ayla,HOUSTON,F,2310,3763,9,5,0,2
663,Remington,HUFF,M,5181,4561,2,9,2,3
664,Troy,COPELAND,M,1275,1069,9,3,0,2
665,Emerson,HOOD,M,39,1618,1,7,1,1
666,Maximiliano,MONROE,M,3667,2194,21,1,0,0
667,Hector,MASSEY,M,4753,3407,4,10,1,2
668,Rosalie,ROBERSON,F,3805,2520,1,7,5,0
669,Emilio,COMBS,M,5448,1659,6,3,0,2
670,Kali,FRANCO,F,3219,1364,2,0,0,0
671,Anderson,LARSEN,M,5188,4978,3,5,0,3
672,Trevor,PITTMAN,M,1272,351,4,1,0,0
673,Maci,RANDALL,F,3209,3202,10,2,2,2
674,Gemma,SKINNER,F,4860,4070,23,6,1,3
675,Lilliana,WILKINSON,F,1703,1895,6,4,2,2
676,Raegan,KIRBY,F,2464,1763,1,6,1,3
677,Lena,CAMERON,F,1267,1080,6,5,1,4
678,Adelaide,BRIDGES,F,1331,2400,6,11,3,10
679,Phoenix,ANTHONY,M,3154,1133,2,18,2,13
680,Walter,RICHARD,M,1154,870,2,21,13,14
681,Journey,KIRK,F,3468,1262,1,6,1,5
682,Johnathan,BRUCE,M,592,2469,5,8,1,7
683,Johnny,SINGLETON,M,1355,1499,7,4,1,2
684,Adelynn,MATHIS,F,3775,2798,15,1,0,0
685,Edwin,BRADFORD,M,2205,2200,1,8,0,7
686,Julius,BOONE,M,5136,1667,7,10,1,4
687,Alessandra,ABBOTT,F,2036,3711,26,1,0,0
688,Kenzie,CHARLES,F,61,5509,18,7,6,4
689,Barrett,ALLISON,M,933,3216,6,13,4,9
690,Miranda,SWEENEY,F,344,3539,3,2,2,2
691,Leon,ATKINSON,M,2573,651,5,4,1,3
692,Haley,HORN,F,2472,4426,11,1,0,0
693,June,JEFFERSON,F,5436,4358,3,5,4,2
694,Harley,ROSALES,F,1254,1333,26,10,0,8
695,Charlee,YORK,F,1948,2122,23,1,0,0
696,Tyson,CHRISTIAN,M,1595,1062,22,3,0,2
697,Lucille,PHELPS,F,3478,2415,14,14,3,11
698,Talia,FARRELL,F,566,593,6,2,1,2
699,Skyler,CASTANEDA,F,1192,30,6,6,0,2
700,Makenna,NASH,F,743,1615,6,7,4,7
701,Phoebe,DICKERSON,F,453,40,23,5,1,3
702,Tobias,BOND,M,1003,267,22,0,0,0
703,Edgar,WYATT,M,3073,4901,2,26,15,9
704,Jane,FOLEY,F,2107,624,20,0,0,0
705,Lyric,CHASE,F,2911,1390,28,5,1,4
706,Angel,GATES,F,859,5534,12,1,0,0
707,Dominick,VINCENT,M,1001,1866,20,4,0,3
708,Elaina,MATHEWS,F,2640,3159,9,0,0,0
709,Adrianna,HODGE,F,3873,2739,25,2,2,2
710,Ruth,GARRISON,F,479,3400,6,6,3,3
711,Marshall,TREVINO,M,5003,628,8,4,0,3
712,Miriam,VILLARREAL,F,1735,5428,4,7,1,7
713,Diana,HEATH,F,1413,5046,28,1,0,0
714,Mariana,DALTON,F,1011,244,9,10,0,1
715,Danielle,VALENCIA,F,847,4137,9,7,1,7
716,Marco,CALLAHAN,M,5421,5001,29,10,8,9
717,Jenna,HENSLEY,F,4385,4264,3,20,13,17
718,Joaquin,ATKINS,M,1817,2904,18,2,2,2
719,Shelby,HUFFMAN,F,141,2521,9,6,1,4
720,Nina,ROY,F,5158,3837,5,4,0,3
721,Dante,BOYER,M,3433,1365,2,11,1,9
722,Madeleine,SHIELDS,F,938,1801,10,2,2,2
723,Andy,LIN,M,3932,1983,9,8,0,7
724,Elliana,HANCOCK,F,3206,3982,3,7,7,7
725,Cruz,GRIMES,M,394,3228,26,14,4,10
726,Ali,GLENN,M,3281,2244,1,5,1,3
727,Amina,CLINE,F,5151,4471,6,4,1,1
728,Amiyah,DELACRUZ,F,2875,3129,9,11,5,7
729,Finley,CAMACHO,M,1933,4718,8,1,0,0
730,Chelsea,DILLON,F,4502,4548,1,13,4,12
731,Joanna,PARRISH,F,1348,4403,7,9,6,8
732,Jada,ONEILL,F,2877,3432,9,5,1,4
733,Lexi,MELTON,F,5583,914,4,10,7,7
734,Katie,BOOTH,F,1970,4023,2,1,0,0
735,Dalton,KANE,M,1785,3254,19,3,1,2
736,Maddison,BERG,F,3808,1317,9,10,0,9
737,Gideon,HARRELL,M,476,2535,21,6,0,1
738,Reed,PITTS,M,1532,1303,24,10,1,8
739,Fatima,SAVAGE,F,1194,2787,3,6,0,5
740,Vera,WIGGINS,F,3028,2735,11,8,0,7
741,Enzo,BRENNAN,M,26,2423,14,1,0,0
742,Sergio,SALAS,M,3822,1801,5,11,0,7
743,Jett,MARKS,M,2292,1694,1,1,0,0
744,Thiago,RUSSO,M,592,4077,6,5,0,3
745,Kyrie,SAWYER,M,1812,1112,17,6,1,0
746,Ronan,BAXTER,M,4829,1097,1,1,0,0
747,Malia,GOLDEN,F,1965,3187,3,7,1,7
748,Lilah,HUTCHINSON,F,471,3711,9,1,0,0
749,Madilyn,LIU,F,2406,673,4,22,3,10
750,Cohen,WALTER,M,3305,654,8,9,0,8
751,Amanda,MCDOWELL,F,1255,4370,2,1,0,1
752,Daniella,WILEY,F,2894,2462,2,1,0,1
753,Colt,RICH,M,1657,2884,1,1,1,0
754,Erik,HUMPHREY,M,1377,1559,9,8,2,2
755,Alexia,JOHNS,F,1209,5555,12,24,1,11
756,Kathryn,KOCH,F,370,646,27,33,15,0
757,Paislee,SUAREZ,F,2402,803,20,2,2,2
758,Selena,HOBBS,F,3244,2817,1,11,0,8
759,Trenton,BEARD,M,3821,2040,13,3,0,2
760,Jared,GILMORE,M,474,2421,14,29,11,10
761,Laura,IBARRA,F,5325,1489,4,9,5,4
762,Walker,KEITH,M,4025,4523,14,11,5,10
763,Annie,MACIAS,F,2728,5370,2,4,0,2
764,Landen,KHAN,M,1855,874,3,25,14,13
765,Nyla,ANDRADE,F,4573,3617,1,10,1,8
766,Catalina,WARE,F,698,2803,9,3,2,2
767,Kayleigh,STEPHENSON,F,1628,4081,23,1,0,0
768,Sloane,HENSON,F,5385,2174,7,21,15,17
769,Kamila,WILKERSON,F,2050,3771,2,16,5,12
770,Alexis,DYER,M,3910,2118,21,10,0,5
771,Nash,MCCLURE,M,3815,4714,2,2,2,2
772,Jaylen,BLACKWELL,M,5386,635,21,7,7,7
773,Lia,MERCADO,F,4207,2824,2,8,1,7
774,Haven,TANNER,F,917,4137,29,7,7,7
775,Rowan,EATON,F,4984,48,1,3,1,2
776,Ashlyn,CLAY,F,4128,41,18,2,2,1
777,Gregory,BARRON,M,1684,5057,10,10,0,8
778,Emanuel,BEASLEY,M,1454,2268,19,0,0,0
779,Christina,ONEAL,F,1608,4392,29,19,15,2
780,Amber,PRESTON,F,5297,5201,27,2,2,2
781,Killian,SMALL,M,3305,1692,5,10,1,1
782,Myla,WU,F,4930,3870,18,5,0,3
783,Addilyn,ZAMORA,F,5434,2274,9,9,6,7
784,Erin,MACDONALD,F,38,4537,1,7,1,7
785,Allen,VANCE,M,4040,2645,4,7,5,7
786,Alison,SNOW,F,3250,1204,1,9,7,5
787,Ainsley,MCCLAIN,F,2859,633,20,3,1,2
788,Raelyn,STAFFORD,F,5344,3987,8,5,1,0
789,Atticus,OROZCO,M,2265,37,3,8,7,7
790,Cadence,BARRY,F,1931,4704,6,9,0,8
791,Kendra,ENGLISH,F,2503,2894,26,8,1,7
792,Desmond,SHANNON,M,1984,3055,1,10,9,6
793,Shawn,KLINE,M,2755,4719,6,19,11,9
794,Heidi,JACOBSON,F,2643,2812,3,3,2,2
795,Grady,WOODARD,M,406,56,5,3,1,2
796,Kelsey,HUANG,F,1070,3642,4,20,2,10
797,Nadia,KEMP,F,5249,4897,11,19,9,11
798,Alondra,MOSLEY,F,4627,3718,3,7,7,7
799,Cheyenne,PRINCE,F,5265,31,1,4,0,0
800,Kaydence,MERRITT,F,2133,4072,3,9,1,6
801,Mikayla,HURST,F,3428,4534,4,9,8,8
802,River,VILLANUEVA,F,2561,809,1,9,1,7
803,Quinn,ROACH,M,4508,685,1,9,1,1
804,Frank,NOLAN,M,3285,4596,18,33,0,10
805,Fabian,LAM,M,66,1746,2,7,1,7
806,Heaven,YODER,F,4351,3486,4,10,9,6
807,Dakota,MCCULLOUGH,M,4976,2296,6,3,1,2
808,Arielle,LESTER,F,3733,5363,1,10,5,9
809,Roberto,SANTANA,M,3514,3407,14,4,0,3
810,Lana,VALENZUELA,F,160,3944,16,15,6,13
811,Blakely,WINTERS,F,5312,388,2,10,0,8
812,Sabrina,BARRERA,F,4371,4411,2,1,0,0
813,Kyla,LEACH,F,3888,4169,4,5,0,3
814,Beckham,ORR,M,4792,2992,1,0,0,0
815,Ada,BERGER,F,635,754,1,9,0,0
816,Gracelyn,MCKEE,F,4155,344,26,6,0,0
817,Major,STRONG,M,738,4628,19,19,3,8
818,Allyson,CONWAY,F,246,578,24,19,15,9
819,Felicity,STEIN,F,2336,166,1,5,0,0
820,Kira,WHITEHEAD,F,3817,412,3,12,11,8
821,Briella,BULLOCK,F,3700,3783,5,8,7,7
822,Kamryn,ESCOBAR,F,2719,116,2,1,0,0
823,Skyler,KNOX,M,3563,5556,1,4,3,2
824,Adaline,MEADOWS,F,2568,1333,7,4,0,3
825,Alicia,SOLOMON,F,2794,2899,10,14,4,11
826,Nehemiah,VELEZ,M,2319,1743,2,5,0,4
827,Ember,ODONNELL,F,2489,4757,15,10,6,7
828,Aylin,KERR,F,3107,4774,17,5,1,4
829,Drew,STOUT,M,3510,2868,20,4,3,2
830,Veronica,BLANKENSHIP,F,4397,5176,1,6,3,3
831,Cade,BROWNING,M,4595,4469,2,6,1,3
832,Muhammad,KENT,M,2019,3811,2,5,1,2
833,Esmeralda,LOZANO,F,1220,870,1,3,1,2
834,Sage,BARTLETT,F,2919,140,29,6,0,5
835,Leslie,PRUITT,F,1824,1987,7,3,1,2
836,Aspen,BUCK,F,4982,2464,2,5,0,2
837,Gia,BARR,F,4397,4829,2,20,1,8
838,Kendrick,GAINES,M,4997,4688,2,6,4,4
839,Camilla,DURHAM,F,1207,5058,2,8,7,7
840,Pedro,GENTRY,M,5153,2368,2,4,1,1
841,Ashlynn,MCINTYRE,F,2909,1597,23,20,0,9
842,Scarlet,SLOAN,F,241,3791,5,5,0,4
843,Orion,MELENDEZ,M,1308,4730,20,3,0,2
844,Aden,ROCHA,M,2967,2710,6,2,2,2
845,Kamden,HERMAN,M,3121,1806,1,3,0,2
846,Journee,SEXTON,F,56,1138,29,7,0,7
847,Ruben,MOON,M,3623,3732,9,10,0,9
848,Zaiden,HENDRICKS,M,4206,2068,6,4,1,3
849,Daphne,RANGEL,F,763,82,3,8,7,7
850,Clark,STARK,M,590,1458,1,20,12,7
851,Noel,LOWERY,M,1630,5007,22,9,1,5
852,Bianca,HARDIN,F,4618,4959,7,7,0,0
853,Mckinley,HULL,F,993,144,1,5,0,1
854,Porter,SELLERS,M,4013,3358,4,1,0,0
855,Amira,ELLISON,F,2129,1285,3,3,0,2
856,Solomon,CALHOUN,M,989,4028,1,3,1,0
857,Romeo,GILLESPIE,M,2196,4091,2,4,1,3
858,Rory,MORA,M,5203,4523,20,1,0,0
859,Carmen,KNAPP,F,2076,5473,11,5,1,4
860,Kyleigh,MCCALL,F,4195,4732,1,10,1,8
861,Malik,MORSE,M,4843,2365,24,3,0,2
862,Megan,DORSEY,F,1724,698,23,6,1,2
863,Daxton,WEEKS,M,2703,782,16,3,2,2
864,Skye,NIELSEN,F,4178,1525,8,6,1,3
865,Leland,LIVINGSTON,M,5420,3592,10,3,1,0
866,Elsie,LEBLANC,F,2311,2779,3,20,5,6
867,Kennedi,MCLEAN,F,1813,3075,5,5,0,3
868,Averie,BRADSHAW,F,1565,3464,4,4,0,3
869,Carly,GLASS,F,3391,384,9,5,0,2
870,Rylie,MIDDLETON,F,1641,456,26,4,0,3
871,Kash,BUCKLEY,M,3726,3577,3,8,0,7
872,Gracelynn,SCHAEFER,F,3128,1943,16,13,9,9
873,Mallory,FROST,F,122,385,18,7,4,3
874,Abram,HOWE,M,1879,4098,2,1,0,0
875,Emersyn,HOUSE,F,3355,3142,2,10,4,7
876,Logan,MCINTOSH,F,2674,4618,10,7,0,7
877,Derrick,HO,M,4708,2440,16,3,0,2
878,Camryn,PENNINGTON,F,1501,1782,7,2,2,2
879,Kade,REILLY,M,1224,3841,1,3,1,2
880,Gunnar,HEBERT,M,3069,1405,24,2,2,2
881,Prince,MCFARLAND,M,3150,3227,7,2,2,2
882,Annabella,HICKMAN,F,358,3838,25,9,4,8
883,Brendan,NOBLE,M,2521,3219,1,5,1,3
884,Leonel,SPEARS,M,146,2239,5,5,0,3
885,Kason,CONRAD,M,2972,5374,2,9,8,8
886,Dylan,ARIAS,F,4319,5183,7,3,1,2
887,Elle,GALVAN,F,4886,223,2,3,1,2
888,Kiara,VELAZQUEZ,F,215,3178,5,5,1,3
889,Braylon,HUYNH,M,924,1814,10,4,0,3
890,Yaretzi,FREDERICK,F,5553,633,10,13,3,12
891,Ariella,RANDOLPH,F,1140,5278,1,2,2,2
892,Legend,CANTU,M,1300,3202,8,12,5,8
893,Zara,FITZPATRICK,F,2335,4865,5,1,0,0
894,Pablo,MAHONEY,M,4995,984,8,1,0,0
895,April,PECK,F,3541,5365,2,12,2,8
896,Jay,VILLA,M,1263,3896,7,8,0,7
897,Gwendolyn,MICHAEL,F,2861,1716,2,14,6,9
898,Anaya,DONOVAN,F,474,2660,2,3,1,2
899,Baylee,MCCONNELL,F,1556,4036,28,5,0,0
900,Brinley,WALLS,F,3869,2290,7,15,10,10
901,Adan,BOYLE,M,2580,2982,7,1,0,0
902,Jensen,MAYER,M,3948,5009,3,0,0,0
903,Sierra,ZUNIGA,F,5471,1714,10,1,0,0
904,Annalise,GILES,F,2334,2196,5,2,2,2
905,Tatum,PINEDA,F,1742,1729,10,10,0,4
906,Serena,PACE,F,1557,3502,1,5,1,3
907,Esteban,HURLEY,M,5160,1578,20,3,1,2
908,Dahlia,MAYS,F,763,4692,7,5,0,2
909,Kellan,MCMILLAN,M,4218,1824,8,5,1,2
910,Macy,CROSBY,F,4552,3457,1,0,0,0
911,Drake,AYERS,M,5267,1196,8,1,0,0
912,Warren,CASE,M,951,1527,9,4,1,3
913,Miracle,BENTLEY,F,3213,4166,5,3,1,2
914,Ismael,SHEPARD,M,3115,3609,8,3,0,2
915,Madelynn,EVERETT,F,4857,4455,5,8,1,7
916,Briana,PUGH,F,1178,1030,15,0,0,0
917,Ari,DAVID,M,2248,1518,7,5,0,0
918,Freya,MCMAHON,F,3099,1523,10,14,1,12
919,Russell,DUNLAP,M,5375,2807,5,9,0,7
920,Macie,BENDER,F,3800,2795,26,20,14,17
921,Bruce,HAHN,M,1739,4082,6,2,2,2
922,Finnegan,HARDING,M,5500,3159,4,13,5,1
923,Marcos,ACEVEDO,M,2140,117,23,11,3,3
924,Jayson,RAYMOND,M,613,3528,2,4,1,2
925,Theo,BLACKBURN,M,995,5420,2,5,1,0
926,Helen,DUFFY,F,3821,1248,2,10,8,6
927,Bethany,LANDRY,F,3004,2889,29,7,7,7
928,Leia,DOUGHERTY,F,40,692,6,32,13,9
929,Jaxton,BAUTISTA,M,655,266,25,11,5,7
930,Phillip,SHAH,M,234,207,1,1,0,0
931,Harlow,POTTS,F,2180,764,2,10,3,7
932,Dexter,ARROYO,M,2189,726,1,7,0,7
933,Braylen,VALENTINE,M,5193,3039,1,5,0,2
934,Armando,MEZA,M,3149,4926,3,5,0,3
935,Blake,GOULD,F,369,911,1,20,13,9
936,Jayleen,VAUGHAN,F,444,4637,10,8,7,1
937,Braden,FRY,M,1336,4854,9,15,5,7
938,Angelica,RUSH,F,121,1329,5,21,7,7
939,Corey,AVERY,M,3554,2727,10,1,0,0
940,Marilyn,HERRING,F,2188,3896,7,2,2,2
941,Kolton,DODSON,M,79,3716,4,10,7,7
942,Viviana,CLEMENTS,F,1024,1469,10,5,4,2
943,Gerardo,SAMPSON,M,2258,1122,22,7,2,5
944,Francesca,TAPIA,F,2646,5561,9,3,1,2
945,Ace,BEAN,M,201,1773,12,8,7,7
946,Juniper,LYNN,F,1649,2869,23,1,0,0
947,Ellis,CRANE,M,610,2782,9,2,2,2
948,Malcolm,FARLEY,M,93,479,1,10,6,7
949,Tate,CISNEROS,M,1997,4572,9,6,1,2
950,Carolina,BENTON,F,3043,1166,7,3,1,2
951,Jazmin,ASHLEY,F,5591,649,14,4,1,3
952,Emely,MCKAY,F,2452,2077,2,1,0,0
953,Zachariah,FINLEY,M,5581,2095,19,33,1,9
954,Maliyah,BEST,F,4160,3318,2,5,1,4
955,Chandler,BLEVINS,M,1029,915,10,6,1,2
956,Cataleya,FRIEDMAN,F,4991,1718,2,8,7,6
957,Milan,MOSES,M,4191,2224,3,1,0,0
958,Keith,SOSA,M,1116,472,11,36,2,13
959,Jillian,BLANCHARD,F,3876,871,2,2,2,1
960,Joy,HUBER,F,4096,4464,4,1,0,0
961,Abby,FRYE,F,3684,3352,14,9,7,7
962,Malaysia,KRUEGER,F,3984,2121,2,3,1,2
963,Nylah,BERNARD,F,810,4620,1,1,0,0
964,Sarai,ROSARIO,F,392,2615,10,10,1,5
965,Evelynn,RUBIO,F,3150,1983,12,5,0,4
966,Danny,MULLEN,M,273,1201,2,7,7,6
967,Nia,BENJAMIN,F,2834,1767,5,6,1,3
968,Damon,HALEY,M,646,3708,4,1,0,0
969,Zuri,CHUNG,F,796,3704,7,2,2,2
970,Enrique,MOYER,M,1006,3348,21,3,0,2
971,Jonas,CHOI,M,634,754,8,1,0,1
972,Addyson,HORNE,F,4922,4911,4,10,6,8
973,Kane,YU,M,361,2086,25,8,7,7
974,Aleah,WOODWARD,F,3483,2241,1,5,1,2
975,Princeton,ALI,M,5517,2054,1,6,0,2
976,Hugo,NIXON,M,3751,850,6,1,0,1
977,Kaia,HAYDEN,F,752,4319,12,26,0,12
978,Ronald,RIVERS,M,411,4798,1,1,0,0
979,Bristol,ESTES,F,3031,2648,17,4,1,3
980,Philip,MCCARTY,M,2877,2602,3,30,12,13
981,Lorelei,RICHMOND,F,4844,4928,3,3,0,2
982,Jazmine,STUART,F,2502,1163,10,22,1,10
983,Maeve,MAYNARD,F,5312,1279,4,6,1,1
984,Ibrahim,BRANDT,M,1292,2472,29,10,1,4
985,Alejandra,OCONNELL,F,2731,2084,2,10,4,5
986,Justice,HANNA,F,4983,4977,7,5,0,3
987,Kayson,SANFORD,M,4122,954,18,3,1,1
988,Maximilian,SHEPPARD,M,2804,4902,28,9,7,2
989,Lawson,CHURCH,M,1480,1969,1,9,1,4
990,Harvey,BURCH,M,1686,5233,6,7,7,7
991,Julie,LEVY,F,4097,1428,2,7,0,7
992,Marlee,RASMUSSEN,F,3555,1826,2,16,1,10
993,Phoenix,COFFEY,F,4711,4262,23,5,0,0
994,Jimena,PONCE,F,335,114,3,2,2,2
995,Albert,FAULKNER,M,775,1736,3,0,0,0
996,Donald,DONALDSON,M,901,4606,25,5,1,0
997,Emmalyn,SCHMITT,F,3142,3929,2,10,0,7
998,Nayeli,NOVAK,F,2089,2192,22,18,14,12
999,Raul,COSTA,M,1305,1420,29,14,2,9
1000,Aleena,MONTES,F,3127,159,29,4,0,2
1001,Brittany,BOOKER,F,5008,2657,2,9,3,8
1002,Franklin,CORDOVA,M,4252,860,28,10,3,9
1003,Hendrix,WALLER,M,1679,5515,2,5,0,2
1004,Odin,ARELLANO,M,3537,3238,2,13,6,0
1005,Amara,MADDOX,F,2890,4006,22,8,7,7
1006,Karina,MATA,F,3659,5384,8,4,3,3
1007,Giuliana,BONILLA,F,2042,1684,2,10,0,2
1008,Thea,STANTON,F,733,746,10,2,2,2
1009,Brennan,COMPTON,M,1283,3425,9,2,2,2
1010,Jamison,KAUFMAN,M,61,4324,15,6,1,3
1011,Braelynn,DUDLEY,F,4219,1340,10,3,0,2
1012,Kassidy,MCPHERSON,F,773,3737,7,4,1,2
1013,Braelyn,BELTRAN,F,3155,4662,16,4,0,3
1014,Luciana,DICKSON,F,563,2924,20,5,1,4
1015,Aubrie,MCCANN,F,4057,3765,23,3,0,2
1016,Janelle,VILLEGAS,F,3615,4923,5,7,0,7
1017,Dillon,PROCTOR,M,4686,2426,10,5,1,0
1018,Madisyn,HESTER,F,2054,4442,4,4,1,2
1019,Brylee,CANTRELL,F,1459,789,2,14,1,11
1020,Leighton,DAUGHERTY,F,3089,690,18,2,2,2
1021,Ryan,CHERRY,F,2756,4151,10,11,7,9
1022,Brock,BRAY,M,2204,1240,1,4,1,3
1023,Amari,DAVILA,F,3284,2517,6,15,2,12
1024,Eve,ROWLAND,F,5502,1573,8,3,1,2
1025,Millie,LEVINE,F,3969,5034,2,5,0,4
1026,Landyn,MADDEN,M,2695,1573,24,10,4,7
1027,Mohamed,SPENCE,M,759,3539,2,14,6,11
1028,Kelly,GOOD,F,2306,5152,17,11,6,7
1029,Selah,IRWIN,F,3592,3147,19,13,2,9
1030,Lacey,WERNER,F,1619,1125,1,10,0,9
1031,Willa,KRAUSE,F,3010,3545,7,6,0,4
1032,Brycen,PETTY,M,3560,4609,5,9,1,6
1033,Haylee,WHITNEY,F,1098,5557,28,10,0,2
1034,Deacon,BAIRD,M,1931,1700,2,2,2,2
1035,Jaylah,HOOPER,F,3250,809,29,4,3,3
1036,Colby,POLLARD,M,5413,2157,1,3,1,2
1037,Alec,ZAVALA,M,4837,3434,21,8,0,0
1038,Julio,JARVIS,M,5230,4013,24,2,0,2
1039,Scott,HOLDEN,M,1839,4506,1,2,0,2
1040,Matias,HAAS,M,2409,3619,18,6,1,2
1041,Sullivan,HENDRIX,M,5478,5555,2,3,0,2
1042,Sylvia,MCGRATH,F,259,2642,9,2,2,2
1043,Melany,BIRD,F,1465,923,6,5,1,2
1044,Rodrigo,LUCERO,M,5089,4245,11,0,0,0
1045,Elisa,TERRELL,F,4415,82,24,4,1,2
1046,Elsa,RIGGS,F,3524,1659,10,9,7,7
1047,Cason,JOYCE,M,4446,3807,1,1,0,0
1048,Taylor,MERCER,M,1656,2899,18,7,5,7
1049,Hattie,ROLLINS,F,4447,226,23,4,1,2
1050,Raven,GALLOWAY,F,1478,5330,28,15,4,13
1051,Rocco,DUKE,M,3320,885,17,1,0,0
1052,Holly,ODOM,F,4746,898,3,14,2,13
1053,Aisha,ANDERSEN,F,830,3617,13,6,1,3
1054,Nico,DOWNS,M,5061,4873,7,10,8,7
1055,Itzel,HATFIELD,F,5039,571,12,3,0,2
1056,Kyra,BENITEZ,F,4054,5606,1,8,6,7
1057,Tiffany,ARCHER,F,2085,3734,13,5,1,4
1058,Royal,HUERTA,M,5041,5483,25,10,8,8
1059,Pierce,TRAVIS,M,2194,3261,6,5,0,4
1060,Augustus,MCNEIL,M,3999,3683,6,10,8,7
1061,Jayda,HINTON,F,1079,988,2,5,1,2
1062,Michaela,ZHANG,F,4967,5532,1,13,6,7
1063,Madilynn,HAYS,F,1538,1700,2,23,14,4
1064,Jamie,MAYO,F,4229,3212,6,1,0,0
1065,Celeste,FRITZ,F,824,556,1,23,14,10
1066,Raiden,BRANCH,M,3040,916,9,3,0,2
1067,Lilian,MOONEY,F,5146,5082,1,21,8,6
1068,Remi,EWING,F,3445,1025,1,5,1,3
1069,Kasen,RITTER,M,2484,1304,14,5,0,3
1070,Benson,ESPARZA,M,1881,3294,2,3,1,2
1071,Moses,FREY,M,4437,2706,22,1,0,0
1072,Priscilla,BRAUN,F,3522,3779,3,6,1,2
